course,year,review
sg_bi2,2017,"<p><span><b>1. Stärken 1. </b>Du hast </span><span>all</span>e relevanten bzw. wesentlichen Punkte zur Geschäftsfeldbeschreibung kurz und knackig abgearbeitet. Meiner Auffassung nach hast Du die Aufgabe daher mit Sicherheit bestanden. <b>2. </b>Die Grundidee deines Geschäftsmodells finde ich sehr gut. Es handelt sich um eine Lösung, welche äusserst innovativ ist. Man merkt, dass Du dich gut mit dieser Idee auseinander gesetzt hast, da du viele Einzelheiten sehr gut durchdacht hast (vgl. deine Ausarbeitung zu den Kooperationskanälen).</p><p><b>2. Schwächen/ Verbesserungsvorschläge</b> <b>1.</b> Ich würde Dir empfehlen Dir noch einmal Gedanken zur Kundensegmentierung zu machen. Meines Wissens nach dient jene Segmentierung insbesondere dazu, eine segmentspezifische also zielgruppengerechte Kundenansprache sicherzustellen. <span stylefont-size 14.44px>Bei deiner Auflistung hast du sehr viele, ausführliche Segmentierungskriterien (nach Kaderstufe (und hier wieder in 5 Unterkategorien unterteilt usw.), Grösse des Unternehmens, Branche usw.) gewählt. Es entstehen somit sehr sehr viele Produkt-Markt-Kombinationen (eine Produkt-Markt-Kombination wäre nach aktueller Segmentierung beispielsweise Praktikanten, mit Unternehmensgrösse 200 plus, in der Versicherungsbranche) und das erschwert, so vermute ich, den Überblick über die jeweiligen Marketingaktivitäten i.S. einer zielgruppengerichteten Kundenansprache. Es wäre gut wenn Du deine Kriterien noch einmal überdenken könntest bzw. eine Priorisierung vornehmen könntest. Ich würde Dir empfehlen das </span><span stylefont-size 14.44px>ein oder andere Kriterium wegzustreichen, sodass eine trennscharfe und eindeutige Segmentierung vorliegt, auf deren Basis sich trennscharfe Marketingaktivitäten ableiten lassen könnten. Ich würde Dir vorschlagen das Kriterium der Unternehmensgrösse wegzustreichen und als Anbieter dieser Plattform alle Unternehmen (unabhängig ihrer Grösse) gleich anzusprechen. </span><b stylefont-size 14.44px>2. </b><span stylefont-size 14.44px>Es wäre super, wenn Dir noch weitere Punkte zur SWOT-Analyse einfallen würden (beispielweise als Schwäche Anfängliche Markenunbekanntheit, oder beispielhaft für Stärken Aufbau von frühzeitigen Markteintrittsbarrieren) -). </span><b stylefont-size 14.44px>3. </b><span stylefont-size 14.44px>Bei der Auflistung der Lieferanten hätte ich noch eine Frage Welche Firma XX meinst Du denn hier? Es wäre super, wenn Dir noch reale Unternehmen einfallen, die tatsächlich für Kooperationen in Frage kämen. </span></p><p><span stylefont-size 14.44px>Ich hoffe ich konnte Dir etwas weiterhelfen. -)</span></p><p><span stylefont-size 14.44px>LG!</span></p><p><br></p>"
sg_bi2,2017,"<p><em>Liebe/ Lieber Kommilitone, ich habe versucht auf jeden Punkt einzugehen, Stärken hervorzuheben und sogleich wo meiner Meinung Schwächen aufgetaucht sind, diese mit einen Verbesserungsvorschlag angebracht.</em></p><p><b>5. Abgrenzung des Geschäftfeldes</b></p><p><b>Markleistung</b> scheint klar, kurz und prägnant aufgelistet zu sein. Ich finde v.A. den Gedanken externe Mitarbeiter zu verknüpfen sehr spannend. Sofern ich das richtig verstehe, dass sich zwei Arbeiter unterschiedlicher Firmen ebenfalls miteinander verknüpfen können und nicht nur interne.</p><p>Vielleicht könnte man hier sogleich noch eine Car-Sharing-Funktion oder Ridesharing-App miteinbeziehen, welche es den Verknüpften erlaubt gemeinsam zu dem gewünschten Restaurant zu fahren. </p><p><b>Kundensegment</b> wäre dementsprechend zu erweitern, mit Ridesharing-App etc, ansonsten sehr gut unterteilt. Darstellung könnte übersichtlicher sein.</p><p><b>Kooperationskanal, </b>hier scheint mir das HR Departement als ein ebenfalls wichtiger Player. Ansonsten gut. </p><p><b>Geographischer Standort</b>, Standortbezogen würde ich dies so unterstützen als erst Lancierung. Ich denke hier ist es jedoch wichtig von Beginn her eine Englische Version mit anzubieten, da die zusätzlichen Entwicklungskosten marginal ausfallen im Vergleich zu den zusätzliche erreichten Absatzgebiet.</p><p><br></p><p><span></span></p><div titlePage 2><div><div><p stylefont-weightbold>6. Kurz-Charakteristika Ihres Unternehmens
</p><p>Kurz prägnant und meiner Meinung nach ausreichend geschildert. </p><p><b>7. Qualitative Beschreibung</b></p><p><b>Kunden</b> macht so meiner Meinung nach Sinn, je nachdem mit dem Miteinbezug von Ridesharing stossen weitere Kundensegmente dazu<b>. </b></p><p><b>Mitbewerber</b>, hier könnte man jeweils vielleicht noch Namen von diesen kleinen Mitbewerben auflisten, um bereits die Awareness über die Konkurrenz bei der Entwicklung bereits zu signalisieren und hervorzuheben.</p><p><b>Lieferanten</b>, Daten (Mitarbeiter, Restaurants) scheinen mir die Hauptressource zu sein welche geliefert werden müssen. Diese Firma XX impliziert ein Outsorcing der Datenbeschaffung oder will diese LunchConects selber einfordern?</p><p><b>Marktleistung, </b>vielleicht ebenfalls ergänzen mit dem Ridesharing. </p><p><br></p><p><b>8. & 9.</b></p><p><span>Zu 8 Ich denke es ist essentiell, dass die App einen gewissen Qualitätsanspruch gewährleisten kann. Sprich die schlechten Erfahrungen nicht auf die App zurück geschlossen werden können (schlechtes Essen, etc.), somit ist für mich die Zufriedenheit der Nutzer aufgrund der Qualität des Essen ein kritischer Erfolgsfaktor für das langfristige überleben.</span></p><p><span>--> Dies wäre dementsprechend eine Kernkompetenz, wenn ein gewisses Qualitätsniveau gewährleistet werden kann.</span></p><p><b>10. SWOT-Analyse</b></p><p><span>Stärke ist die unternehmerische Ungebundenheit, kann also auch Konkurrenten verbinden, welches interne Systeme mit Garantie vermeiden würden.</span></p><p><span>Chancen wäre hier in der Schweiz first-mover. Welche die Schwäche vom intensiven Wettbewerb ein wenig beantwortet. </span></p><p><span><b>11. Strategische Ausrichtung</b></span></p><p><span>Scheint einleuchtend und kurz beschrieben. </span></p><p><span><b>12. Massnahmen</b></span></p><p><span><span>Englische Version würde ich hier anfügen, falls das nicht in first Place vorgenommen wird. Somit könnte der intial bearbeitete Markt erheblich erweitert werden. </span></span></p><p><span><br></span></p><p><b><br></b></p>
</div>
</div>
</div>"
sg_bi2,2017,"<p>Deine Geschäftsfeldbeschreibung finde ich super. Du beschreibst alle Punkte sehr ausführlich, so dass ein detailliertes Gesamtbild auch für den laienhaften Leser entsteht. Es ist alles sehr übersichtlich und ich finde es toll, auf welche Art du traditionelles Shopping revolutionieren willst.</p><p>Leider finde ich nur wenig Kritikpunkte</p><p>Einerseits bestehen noch ein paar Rechtschreibfehler, die bei erneutem Durchlesen schnell behoben werden können (z. B. bei Kurz-Charakteristika das Angeboten, sein sind, etc.). Doch das sind eher unwesentliche Details.</p><p>Bei der SWOT-Analyse sehe ich eine wesentliche Chance darin, dass du keine vergleichbare Konkurrenz hast und dass ab einer gewissen Grösse deines Netzwerks es auch unwahrscheinlich ist, dass in einem deiner bearbeiteten geographischen Standorte noch Konkurrenz auftauchen wird. Als Gefahr droht, da geringe Markteintrittsbarrieren bestehen, an Standorten, an denen du noch nicht präsent bist, dass Imitatoren dir deinen Markt streitig machen.</p><p>Zusätzlich Unter Punkt 7, Preispolitik, denke ich, dass die Preisführerschaft erst an zweiter Stelle kommt und du dich eher über die Marktführerschaft durch dein einzigartiges Angebot differenzierst.</p><p>Ansonsten alles top!</p>"
sg_bi2,2017,"<p><b>1. ) Stärken der Lösung</b></p><p>Mir gefällt die gesamte Ausarbeitung deines ITPA 4 sehr gut. Die einzelnen Aufgabenbereiche decken -in Bezug auf die Fallstudie- die wichtigsten Aspekte ab und deine entsprechende Ausführung ist schön durchdacht.</p><p><b>2.) Schwächen und Verbesserungspotentiale</b></p><p>Für die Ausarbeitung der V2 habe ich dir wenige Punkte zur Verbesserung als Vorschläge zu unterbreiten</p><p>a.) Schreibe ganz zu Beginn einen Einleitungssatz, um was es primär geht. Dieser Einleitungssatz hilft zur Orientierung innerhalb der unterschiedlichen Themenbereiche, die wir in diesem ITPA erarbeiten mussten.</p><p>b.) Im Moment hast du nur 1 Marktleistung beschrieben --> gibt es noch mehr Marktleistungen? Wenn ja, schreibe diese für diesen Aufgabenbereich aus (so wie es im Fallbeispiel gelöst ist). Ich denke da insbesondere an die weiteren Marktleistungen wie Pflege der Plattform und App / Kooperationen mit anderen Retailern eingehen etc. Ausgehend von diesen Marktleistungen und deinen beiden Kundensegmenten Private Customer und Business Customer kannst du eine Marktleistungs-/Produk Matrix erstellen und daraus ableitend ALL deine GF definieren. Darauf folgend entscheidest du dich für 1 GF, das du in der Abarbeitung der anderen Punkte verwenden möchtest... --> Sieh dir ansonsten das Fallbeispiel nochmals an. Da ist alles schön dargestellt!).</p><p>c.) Kritische Erfolgsfaktoren spontan fallen mir noch 2 Punkte ein Zusammenarbeit mit GUTEN Partner oder die IT Infrastruktur inkl. all der Schnittstellen zu den anderen Retailern</p><p>d.) Aesthetisches Problem Stell die Punkte 5, 6, und 9 alles Bullets dar. Sieht nach mehr aus und gliedert sich schöner )</p><p>e.) SWOT da fallen mir auch noch einige Punkte ein, die ich dir hier ergänze SCHWÄCHEN hohe Komplexität der IT Struktur und der Schnittstellen. CHANCEN Entwicklung von Lösungen alles-aus-einer-Hand ist zukunftsträchtig. GEFAHR Aufkommen von neuen Konkurrenten im Markt mit schlankeren Prozessen, besseren Angeboten etc...</p><p>f.) Massnahmen Reduktion der Komplexität der IT-Architektur durch Harmonisierung der Prozesse und Standardisierung der IT-Infrastruktur</p><p><br /></p><p>Obwohl hier einige Punkte von mir genannt werden, finde ich deine Überarbeitung wirklich gut. Von daher liegt es an dir, welche Vorschläge du übernehmen möchtest und welche du zu ignorieren wählst )</p>"
sg_bi2,2017,"<p>1.) Worin sehen Sie die Stärken der Lösung des Kommilitonen</p><p>-sehr ausführliche/detaillierte Abgrenzung des Geschäftsfeldes (die beste von meinen 3 Lösungen)</p><p>-Die Zusammenarbeit mit anderen Anbietern steht im Vordergrund, so lässt sich das Unternehmen schnell skalieren</p><p>-Mir gefällt die Idee, dem Kunden Rezeptvorschläge anhand des Lebenstmittelbestandes im Kühlschrank zu machen</p><p><br></p><p>2.) Worin sehen Sie Schwächen der Lösung des Kommilitonen</p><p>-Es wäre super convenient, wenn knappe (Lebensmittel-) Bestände gleich nachbestellt werden, wenn dies der Kunde wünscht. </p><p>-Wie schafft es CookmyKitchen, Anbieter wie Samsung und Bauknecht auszustechen - noch etwas unklar.</p><p>-Wie erknnet CookmyKitchen, welche Lebensmittel im Kühlschrank sind?</p><p><br></p><p>3.) Verbesserungsvorschläge? </p><p>-Ich als User würde mir wünschen, dass ich in der App nur noch sagen muss, welches Gericht ich übermorgen zubereiten will und CookMyKitchen mir die Zutaten selbst (z.B. bei leshop.ch) nachbestellt. Wenn du dies als Möglichkeit siehst, wäre die Implementation dieses Features in die App sicherlich als zusätzliche USP zu verkaufen.</p><p>-Dass die Zusammenarbeit mit Kühlschrankherstelllern enorm wichtig ist, hast du mehrere Male gut beschrieben. Mir fehlt noch ein bisschen die Kernkompetenz, die Samsung oder andere Anbieter nicht einfach von dir kopieren können. Beschreibe (wenn möglich) noch etwas besser, warum dein Angebot nicht einfach kopiert werden kann.</p><p>-Mir ist noch etwas unklar, wie CookMyKitchen feststellen kann, welche Produkte denn genau im Kühlschrank sind. Ich möchte nicht sagen, dass dies nicht möglich ist, im Gegenteil. Allerdings ist es für den Leser spannend zu wissen, wie dies mit Sensoren genau gemacht werden kann.</p>"
sg_bi2,2017,"<p><b><i>Stärken</i></b></p><p>Eine sehr spannende Idee wurde sorgfältig auf drei Seiten beschrieben. Dabei wurde der Fokus auf den ersten und wichtigsten Schritt gelegt, was sehr gut ist. Die kritischen Erfolgsfaktoren wurden richtig Erkannt und die Kernkompetenzen nachvollziehbar. Besonders gut ist die SWOT Analyse, welche nicht nur Gefahren, Chancen, Stärken und Schwächen eruiert, sondern auch strategische Zielsetzungen skizziert, wie damit umgegangen werden soll.</p><p><b><i>Schwächen</i></b></p><p>Die Lösung bearbeitet die ganze Geschäftsidee und nicht ein eruiertes Geschäftsfeld. Obwohl in der ersten Teilaufgabe die Analyse sehr detailliert gemacht wurde, wurde sie nicht zu Ende geführt bzw. wurden kein Geschäftsfeld gewählt, das dann in den nächsten Abschnitten hätte analysiert und bearbeitet werden sollen.</p><p>Die strategische Ausrichtung ist nicht klar gegliedert und auch als Folge des fehlenden Eruieren von Geschäftsfeldern zu wenig spezifisch. </p><p><b><i>Verbesserungspotentiale</i></b></p><p>Von der Tabelle mit den Kunden und den Produkten können unterschiedliche Geschäftsfelder abgeleitet werden. Als gute Vorlage hierzu dient das Fallbeispiel in der Literatur. Wähle dann eines der Geschäftsfelder um die restlichen Teilaufgaben noch spezifischer auszuarbeiten.</p><p>Dies wird einen Einfluss auf einen grossen Teil der restlichen Ausarbeitung haben, speziell auch auf die Formulierung der strategischen Ausrichtung. Diese kann in die Kategorien Basisstrategie, Produkt- / Leistungsportfolio, Preispolitik und Vertriebspolitik unterteilt werden.</p><p><br></p>"
sg_bi2,2017,"<p>1)</p><p> Man sieht, dass du dir gute Gedanken gemacht hast und nach einer Lösung suchst, die einen positiven Einfluss auf die Gesellschaft hat.<br></p><p><br></p><p>2) <br>Hast du in der Kundensegmentierung bewusst diejenigen, die einmal pro Monat bestellen und die restlichen Kunden zusammen in Kategorie C eingeteilt? Ich würde für letztere eine weitere Kategorie D machen. Denn diejenigen, die einmal pro Monat bestellen, sind immerhin wiederkehrende Kunden. Bei den restlichen Kunden kann auch jemand darunter sein, der den Service nur einmal ausprobiert hat und danach nie mehr bestellt hat. Ich denke diese Segmente muss man anders ansprechen und behandeln. Gleiches gilt für die Einkäufer.<br><br>Hauptkooperationskanal<br>Denkst du eine App ist die richtige Kommunikationsplattform für deine Zielgruppe? Ich persönlich kenne nicht viele alte Leute, die ein Smartphone besitzen oder aktiv Apps nutzen. Vielleicht wäre es möglich eine Art Tablett zu produzieren, das genau auf diesen Zweck und die Bedürfnisse der älteren Menschen zugeschnitten ist (grosser Bildschirm/ Tasten, nicht zu sensitiver Bildschirm etc.). Die Plattform könnte dadurch laufen um neue Services und Angebote erweitert werden und die älteren Menschen hätten einen persönlichen Assistenten in Form des Tabletts. <br></p><p>Kritische Erfolgsfaktoren <br></p><p>Als kritischsten Erfolgsfaktor deines Vorhabens, sehe ich das nötige Wachstum um die kritische Masse zu erreichen/ die Plattform zum Laufen zu bringen. Wie du richtig bemerkt hast, funktioniert das Geschäftsmodell nur, wenn genügend Einkäufer vorhanden sind. Ich könnte mir vorstellen, dass viele dazu bereit wären etwas mehr einzukaufen, wenn sie es auf ihrem Heimweg abgeben können. Sobald sie dafür einen Umweg machen müssen, wird die Wahrscheinlichkeit schon sehr abnehmen. Deshalb ist es kritisch ein sehr grosses Netzwerk zu besitzen. <br></p><p>Kernkompetenzen <br></p><p>Die wichtigste Kernkompetenz liegt meiner Meinung nach in der Entwicklung und Weiterentwicklung der App. Wenn diese hervorragend funktioniert, werden die Kunden automatisch an die App gebunden. <br></p><p>Nette Einkäufer kann durch deine Firma nur begrenzt beeinflusst werden, deshalb würde ich es nicht unter den Kernkompetenzen deines Unternehmens aufführen. <br></p><p>Selber nur an App arbeiten und nicht selber ausliefern gehen Um bereits für die ersten Kunden einen guten Service bieten zu können, könnte es durchaus Sinn machen, professionelle EinkäuferInnen anzustellen. Sonst läufst du Gefahr, dass die Leute Bestellungen aufgeben und diese nicht erfüllt werden. Somit würdest du diese Kunden sofort wieder verlieren. Deshalb würde ich diese Option nicht kategorisch ausschliessen. <br></p><p>SWOT-Analyse <br></p><p>Ich verstehe nicht inwiefern Vertrauen aufbauen eine Chance ist. Meiner Meinung nach ist dies eine Handlung. Das musst du besser ausführen. Das Gleiche gilt für Partnerschaften eingehen --> Umformulieren zu Möglichkeit auf Partnerschaften mit... </p><p>Muss sich im Markt durchsetzen --> Umformulieren zu Nicht-erreichen der kritischen Masse.</p><p><br></p><p>Preispolitik</p><p>Wie werden die Einkäufer bezahlt? Erhalten diese eine Provision? Wie verdient das Unternehmen? Macht dies die Produkte nicht übermässig Teuer im Vergleich zu herkömmlichen Lieferanten wie z.B. Coophome oder LeShop? <br></p><p>3) <br></p><p>Die Verbesserungsvorschläge wurden jeweils laufend angebracht. Die Massnahmen könntest du sicher auch noch etwas ausführen.<br></p><p><br></p><p><br></p>"
sg_bi2,2017,"<p>1.)</p><p>- 1. Abgrenzung GM Mir gefällt die geographische Segmentierung</p><p>- 2. Kurzcharakteristika Angebot/Service ist klar verständlich</p><p>- 3. Qualitative Beschreibung sehr ausführlich und nachvollziehbar</p><p>- an sich sehr ausführlich, aber trotzdem knapp gehalten Die Mühe ein Logo zu kreieren finde ich sehr gut Alles in allem ein gute Ausarbeitung und schön zu sehen, dass du deiner Idee die ich vor ein paar Wochen schon mal gesehen habe treu geblieben bist <br></p><p><br></p><p>2.) & 3.)</p><p>- 1. Abgrenzung die unter der Tabelle aufgezählten Punkte werden mir nicht ganz klar (Warum wird das hier erwähnt? Deckt die Tabelle nicht schon alles ab?)</p><p>- 2. Kurzcharakteristika Schreibfehler ausbessern Bedürfnis nach... Außerdem könntest du hier noch integrieren, wie das Unternehmen an sich strukturiert ist und den Fokus nicht nur auf das Geschäftsmodell bzw. Angebot legen</p><p>- 4. Kritische Erfolgsfaktoren Ggf. könnte man hier noch die operative Umsetzung erwähnen v.a. die Logisitk der Essenszubereitung  ist sicherlich nicht ganz einfach</p><p>- 7. Strategische Ausrichtung Du könntest diese noch um das Produkt/Leistungsportfolio ergänzen und damit nochmal klarer herausstellen, welche Packages es gibt (bspw. Super-Exclusive)</p><p><br></p><p><br></p>"
sg_bi2,2017,"<p><p><b><span langDE-CH>Feedback für XW44</span></b></p><p><span><i>Das Feedback ist in Kapitel unterteilt, welche sich an den Slides orientieren.</i></span></p><p><b>Per</b><b><span langEN-US>sonas</span></b></p>

<p>Die zwei Persona sind
unterschiedlich was verschiedene Blickwinkel auf den Cycle ermöglicht. Jedoch
wäre ein richtiges Bild ein hilfreiches Mittel, um ein klareres Bild der Person
zu erhalten. Ich persönlich finde, dass Nathan nicht allzu gut geeignet ist, als
typischer Kunde eines Smart-TVs. Ich denke seine Lebenssituation ist eher
spezielle und nicht allzu häufig zu finden unter den Kunden von SONY. Evtl.
wäre hier ein normaler Student, der seine erste Wohnung einrichtet und über ein
knappes Budget verfügt besser geeignet. </p>

<p>Sowohl bei Nathan als
auch bei Martina finde ich, könnte man das Zitat besser nutzen um die Essenz
der Personen auszudrücken. Z.B. könnte man bei Martina auf ihre Serien oder die geplante Gründung ihrer Firma eingehen Beispiel <i>Ich spare für meine eigene Kosmetikfirma und entspanne bei
meiner Lieblingsserie vor dem TV.</i></p>

<p>Zudem empfinde ich
Martina als eine gute stereotypische Kundin. Jedoch müsste sie in sich etwas konsistenter
sein. Vor allem die Problematik mit dem Geld und dann teurere Brands ist mir
nicht ganz schlüssig. Evtl. müsste man den Punkt mit der Familie besser
ausarbeiten und dies auch in ihren User Story unterbringen Beispiele einer User-Story <i>Martina will
Inhalte für Kinder sperren können, um ihre Kinder vor unangebrachten Inhalten zu schützen.</i></p>

<p><b> </b></p>

<p><b>User Journey Cycle</b></p>

<p>Toll visualisiert mit den
Bildern. Man erhält schnell einen Überblick und ein Verständnis über die
Nutzung. Die einzelnen Aktivitäten sind gut gewählt und sinnvoll auf die Sektoren
aufgeteilt.<b></b></p>

<p> </p><p><b>PRE/DURING/POST</b></p>

<p>Grundsätzlich sind sehr
gute Gedanken gemacht worden und wichtige Punkte wurden herausgearbeitet. Jedoch finde ich, müsste man sich bei den User Stories konsequenter an die Formatvorlage
aus der PPP und der Vorlesung halten <span langDE-CH><i>Als
<User/Persona> möchte ich <Ziel/Wunsch>, um <Nutzen></i>.
Beispielsweis bei der Aktivität nach Angeboten suchen fehlt der zweite Teil mit dem
Nutzen. Es bräuchte noch eine Ergänzung wie <i>.</i><i>.. Features ausgestattet ist, um
all seine Games und Abos nutzen zu können</i>.</span></p>

<p><span langDE-CH>Bei einigen Aktivitäten wie Kauf von TV oder TV schauen fehlt die Story komplett. Auch dort denke ich muss eine hin.
Dort kann sich auch sehr gut die User Story unterscheiden zwischen den zwei
Persona, da Martina eher Serien schaut und Nathan, wenn überhaupt, evtl. Live-Sport-Events.</span></p>

<p>Um eine in sich konsistente
Arbeit zu haben, müsste bei jeder User-Story klar sein, wieso die Persona genau
diese Story hier hat. Dies ist, wie ich finde, noch nicht ganz überall gegeben.
Beispielsweise beim Punkt nach Angeboten selektionieren fordert Martina
Energieeffizienz. In dem Personabeschrieb findet sich aber kein Grund dafür.
Hier würde Aufnahmefunktionen, Preis oder Kinderschutz, als Forderung von Martina mehr Sinn machen.</p>

<p><span langDE-CH> </span></p><br></p>"
sg_bi2,2017,"<p><p><!--if !supportLists--><span langDE-CH>1)   
</span><!--endif--><span langDE-CH>Stärken<br><span stylefont-size 14.44px>Personas sind plausibel dargestellt<br></span></span><span stylefont-size 14.44px>Schlüssiger User Journey<br></span><span stylefont-size 14.44px>User Stories sind verständlich und
nachvollziehbar</span></p>

<p><span langDE-CH> </span></p>

<p><!--if !supportLists--><span langDE-CH>2)   
</span><!--endif--><span langDE-CH>Schwächen (und Verbesserungsvorschläge)<br><span stylefont-size 14.44px>Ist das Erkennen von fehlenden
Kompetenzen bereits eine traditionelle Aktivität der Unternehmerschule? Falls
ja, könnte man dies noch etwas detaillierter beschreiben</span></span><span stylefont-size 14.44px> (wo/wie sie die fehlenden Kompetenzen aufdecken)</span></p>

<p><span langDE-CH>Suche im Internet nach geeignetem
Bildungsangebot kann durch z.B. Magazine, Empfehlungen, etc. ergänzt werden. im
Internet würde ich weglassen (so wird es nicht auf das Internet beschränkt)</span></p>

<p><span langDE-CH>Als möglicher Value Gap in der POST-Phase kann
auch eine Wissensdatenbank/Wiki aufgeführt werden</span></p>

<p><span langDE-CH>Zur Einstufung des Wissens der Teilnehmer
könnte in der PRE-Phase auch ein Vorab-Online-Kurs durchgeführt werden, um die Schulungen bedürfnisgerecht zu individualisieren.</span></p></p>"
sg_bi2,2017,"<p>Stärken Beschreibung Personas und Phasen (Pre, During und Post) gut und ausführlich gelungen.</p><p>Schwächen Beide Personas sollten in einem User Cycle dargestellt werden, da dieser normalerweise der selbe ein wird. Weiter sollten in den Phasen Pre, During und Post beide Personas auf einer Folie gegenübergestellt werden um Vergleichbarkeit zu generieren.</p><p>Konkrete Vorschläge</p><p>- Erste zwei Folien sind unnötig</p><p>- Den Rest der Folien sollte darauf geachtet werden, dass beide Personas jeweils auf einer Folie dargestellt werden und nicht das ganze Spiel für jede Persona einzeln und anders abgewickelt wird. </p>"
sg_bi2,2017,"<p>Bei der Lösung gefallen mir besonders die gut gestallteten Personas, die ein hervorragendes Gesamtbild über Persönlichkeit, Interessen und Präferenzen der zwei User-Typen geben. Allerdings finde ich, dass die beiden Personas noch etwas stärker differenziert werden könnten, vor allem hinsichtlich ihrer Beweggründe warum sie fotografieren/filmen und ihre Ergebnisse dann online stellen. Machen sie das aus Spaß, um Aufmerksamkeit zu bekommen oder um damit Geld zu verdienen? Und welchen Content haben ihre Blogs/Vlogs? Was fotografieren sie? Für welche Community?</p><p>Zudem denke ich, dass gerade Experten wie Steven Bader nicht alles aus einem Guss brauchen/wollen, da sie sich von jeder Marke das beste heraussuchen können, weil sie Ahnung von den Produkten und den Unterschieden haben. </p><p>Die User Journey finde ich generell sehr gut gestaltet, die einzelnen Schritte bauen für mich schlüssig aufeinander auf. Jedoch ist mir nicht ganz klar, warum es sich nur um ein Angebot/Produkt von SONY handelt. Könnte der beschriebene Cycle nicht auch auf jeden Kamerakauf von jedem x-beliebigen Kameranbieter zutreffen?</p><p>Bei der Detail-Ansicht During ist mir aufgefallen, dass der Schritt Location Scouting aus der Gesamtübersicht nicht mitaufgenommen wurde. Diesen Schritt würde ich hier noch einfügen und wie gewohnt kommentieren. </p><p>Im nächsten Schritt geht es um die Inspiration aus der Community für die Location Suche. Hier denke ich, ist es doch für Blogger und Influencer sehr wichtig, dass sie an einem Ort sind an dem eventuell noch nicht so viele Leute vor ihnen waren. Deswegen stelle ich mir hier Empfehlungen innerhalb der Community und auch das Teilen dieser Locations eher schwierig vor. Wohingegen ich mir Tips zu Kameraeinstellungen und generelle Reiseempfehlungen etc., wie später beschrieben  sehr gut vorstellen kann. </p><p>Stattdessen könnte ich mir eher vorstellen, dass die Blogger selber Research betreiben, wo sie als nächstes hinwollen oder was ihre Community interessant findet. </p><p>Deswegen habe ich den Kommentar bei Fotos/Videos teilen auch nicht verstanden. Wieso teile ich meine Fotos nur mit Gleichgesinnten (sind das nur andere Fotografen) oder sind in der Community nur Gleichgesinnte? Geht es dann dabei um die Technik des Fotografierens und die Bearbeitung selbst und dann nicht um das Teilen auf einem Blog oder beispspielsweise auf Instagram? Deswegen fände ich, wie anfangs beschrieben, die Beweggründe der Personas und den ungefähren Inhalt der Bilder sehr wichtig.</p><p><br></p><p>Kleiner Tip noch zur Darstellung Die Schrift bei den hellen Felder, den Value Gaps, würde ich aus Gründen der Lesbarkeit schwarz machen. </p>"
sg_bi2,2017,"<p></p><p>Hi yj01</p>

<p>Die Personas
und User Cycles sind sehr strukturiert und aufeinander abgestimmt. Man versteht
den Nutzen des Produkts und auch die Value Gaps sind verständlich dargstellt.</p>

<p>Die Personas
sind meiner Meinung nach zu grob (z.Bsp. kann er Handwerker oder CEO sein, das
ist schon ein weites Spektrum). Man versteht um welche Art demographischer
Gruppe es sich handelt, aber es fehlen die Details. Eine Persona sollte eine
ganz spezifische Person sein und kein Querschnitt/Statistik. Ich finde man kann
noch mehr auf den Charakter eines Nutzers eingehen. Die Persona unterscheiden
sich auch kaum, der zweite ist einfach älter wie die erste. Hier würde ich eine
Persona detaillieren und eine neue kreieren, welche sich fester unterscheidet.</p>

<p>Der User
Cycle ist sehr gut beschrieben. Die einzelnen Punkte sind in der Reihenfolge
gut durchdacht. Die einzelnen User Stories sind verständlich und machen Sinn. Die zwei Aspekte der Leistung finde ich sehr gut dargestellt.</p>

<p>Bei den User
Cyclen habe ich verstanden, dass die Wahl des Angebots und die Bezahlung im
Pre passiert, During ist die Nutzung des Produkts
(siehe Nike Beispiel aus den Folien.) Es ist schwierig und diesem Cycle, die eigentliche Nutzung des Produkts zu identifizieren. Hier würde ich eventuell nochmal
nachschärfen und die Phasen genauer betrachten.</p><p></p>"
