course,year,review
sg_bi2,2016,"<p></p><p>BE16_LE06_CW12_V1</p>

<p><em>1.) Worin sehen Sie die
Stärken der Lösung des Kommilitonen?</em></p>

<p>Ich finde du hast
den Prozess sehr elegant und klar modelliert. Kompliment, vor allem bei der
Lösung des Gateways, die hast du sehr schön abgebildet. Ausserdem hast du viele
verschiedene Signale/ Zeichen verwendet und auch weitere, nicht im
Prozessverlauf gefordete Signale, korrekt eingebaut. Ich finde deine Lösung
wirklich gut ausgearbeitet.</p>

<p><i><br><em>2.) Worin sehen Sie Schwächen der
Lösung des Kommilitonen und wie können diese behoben werden?</em><br></i><em>Mir
ist natürlich klar, dass es zig verschiedene Möglichkeiten zur Modellierung des
Prozesses gibt. Hier nur ein paar Punkte, bei denen ich denke, dass sie schon
noch reinmüssten</em></p>

<p><em>Ganz am Anfang des Prozesses, im Pool der Kreditnehmer, finde ich, dass
das Stellen einer Kreditanfrage ein Nachrichtenfluss an die Plattform
darstellt. Denn dadurch erhält die Plattform erst die Daten, die sie prüfen
kann und mit denen sie zu arbeiten beginnt. In deiner Lösung fängt im Pool der
Plattform der Prozess direkt mit Vorprüfung der Daten an. Meines Erachtens
fehlt hier eine Vorinformation oder etwas Ähnliches.</em></p>

<p><em>Wie bereits erwähnt, finde ich, hast du die Optionsmöglichkeiten
(Kreditanfrage annehmen/ablehnen) mit dem Gatewaye sehr gut dargestellt. Da
hatte ich persönlich am meisten Mühe. Meines Erachtens braucht es jedoch auch
auf der Ebene der Kreditnehmer ein Gateway wird die Anfrage abgelehnt endet
der Prozess  wird die Anfrage angenommen, werden weitere Informationen auf die
Plattform geladen, womit die Anfrage abgeschlossen wird.</em></p><p><em>Beim Prozesschritt Freischalten der Anfrage würde ich sagen, dass im Pool der Plattform das Ereignis eingetreten ist und im Pool der Anleger hingegen, impliziert die Freischaltung ein auslösendes Ereignis. -> Dies würde ich gerade umgekehrt darstellen.<br></em></p>

<p><em>Beim letzten Prozessschritt im Pool der Plattform fehlt mir ein
Ende-Zeichen. Du hast sehr elegant dargestellt wie die Informationsflüsse
verlaufen etc aber nach der Benachrichtigung der Kreditnehmer über das
Zustandekommen des Kredits müsste meiner Meinung nach noch ein Sequenzfluss und
ein Ende-Zeichen folgen, damit der Prozess auch im Pool Peer to Peer Plattform
sauber endet (ansonsten bleibt der Prozess dort salopp gesagt offen).</em></p>

<p><em>Auch im Pool der Kreditnehmer gibt es im letzten Prozessschritt
eigentlich zwei Möglichkeiten für das Ende einerseits die Absage und somit das
nicht Zustandekommen und anderseits die positive Benachrichtigung und somit das
Zustandekommen. Ich vermute hier könnte/müsste man ebenfalls mit einem Gateway
arbeiten.</em></p>

<p><em> </em></p>

<p><em>3.) Worauf sollte in der
Überarbeitung der Lösung geachtet werden? Geben Sie hierbei konkrete
Verbesserungsvorschläge (konstruktives Feedback). </em><i><br><em>Formulieren Sie bitte vollständige Sätze! Seien
Sie immer kritisch, objektiv und fair.</em></i></p>

<p><em>Den Zeitraum von 2 Wochen kann man meiner Meinung nach in allen drei
Pools einbringen -> Kreditnehmer muss 2 Wochen auf den Bescheid warten / die
Plattform gewährt den Anlegern 2 Wochen Zeit zum Sammeln des Betrages und die
Anleger haben zwei Wochen Zeit den Betrag zusammen zu bringen.</em></p>"
sg_bi2,2016,"<p>

</p><p><i><span langDE>1.) Worin sehen Sie die Stärken der Lösung des Kommilitonen?</span></i></p><p>

</p><p><i><span langDE>Die Darstellung finde ich sehr sinnvoll gewählt und die Aufgabe ist
meines Erachtens klar erfüllt, da der Prozess verständlich ist und alle
beteiligten Partner erkannt und adressiert wurden. Super finde ich auch, dass das
der BPMN selbsterklärend verständlich ist und keine zusätzlichen Infos
benötigt. Zudem hast du die Unterscheidung zwischen manuell und automatisch
vollzogen, was eine Anforderung der Aufgabe war. </span></i></p><p>

</p><p><i><span langDE>2.) Worin sehen Sie Schwächen der Lösung des Kommilitonen und
wie können diese behoben werden?</span></i></p><p>

</p><p><i><span langDE>- Starten könntest du mit einem definierten Bedürfnis, wie zum Beispiel
Geldbedarf. </span></i></p><p>

</p><p><i><span langDE>- bei der Vorprüfung könntest du die Datenbank noch integrieren, da
diese ja die Vorprüfung übernimmt. </span></i></p><p>

</p><p><i><span langDE>- der Prozess nach Stellt Kreditanfrage beim Kreditnehmer
macht aus meiner Sicht keinen Sinn. Ich würde da diesen vereinfachen und den Prozess
von Generierung Absage und Aufforderung weitere Infos
wieder auf den Kreditnehmer überleiten mittels einer Aufforderung per Email
(Email-Icon inkludieren)</span></i></p><p>

</p><p><i><span langDE>- zudem könntest du die Oder-Funktion noch beschriften mit Ja oder Nein,
was für zum Verständnis hilft. </span></i></p><p>

</p><p><i><span langDE>- auch bei der Bonitätsprüfung könntest du die Datenbank hinzufügen </span></i></p><p>

</p><p><i><span langDE>- Des Weiteren könntest du den Prozess der Absage oder Zusage
vereinfacht darstellen und den Zwischenschritt auslassen. Z.B. einfach direkt
nach Absage erstellen mittels eines Emails zum Schluss kommen. </span></i></p><p>

</p><p><i><span langDE>- Der Prozess
manuelle Prüfung und Zinsfestlegung würde ich als einzelne Prozessschritte
erläutern. </span></i></p><p>

</p><p><i><span langDE>- zudem machen die
Pfeile zwischen informieren beteiligter Parteien zum Kreditgeber
nicht ganz Sinn  das würde ich nochmals analysieren</span></i></p><p>

</p><p><i><span langDE>- zudem solltest du
noch die 2-Wochen-Frist oder Wartezeit inkludieren</span></i></p><p>

</p><p><i><span langDE>- Ich verstehe
nicht ganz den Schritt am Schluss. Wieso hast du diese Schritte mit Ziel
erreicht oder nicht erreicht in der Linie der Kreditgeber? Das wäre ja bei der
P2P Plattform. </span></i></p><p>

</p><p><i><span langDE> </span></i></p><p>

</p><p><i><span langDE>Ich hoffe, dass du
damit was anfangen kannst. Ich bin mir aber bewusst, dass hier mehrere Lösungen
möglich sind. )</span></i></p><p>

<br></p>"
sg_bi2,2016,"<p><p>BE16_LE06_HM11_V1</p>

<p><em>1.) Worin sehen Sie die
Stärken der Lösung des Kommilitonen?</em></p>

<p>Kompliment  ich finde
du hast den Prozess sehr klar, elegant und so einfach wie möglich modelliert.
Deine Lösung überzeugt mich sehr! Vor allem die Darstellung der Optionen nach
den Gateways gefällt mir gut.</p>

<p><i><br>
<em>2.) Worin sehen Sie Schwächen der
Lösung des Kommilitonen und wie können diese behoben werden?</em><br>
<!--if !supportLineBreakNewLine--><br>
<!--endif--><em></em></i></p>

<p><em>Mir ist natürlich klar, dass der Prozess auf zig verschiedene Arten
dargestellt und modelliert werden kann. Ein, zwei Punkte habe ich jedoch, von
denen ich denke, dass sie noch eingebaut resp. Angepasst werden sollten</em></p>

<p><em>Im Pool der Plattform, nach dem ersten Gateway bei der Ablehnung der
Kreditnehmer, fehlt mir ein Ende des Prozesses (ein Ende-Zeichen). Denn
wird die Kreditanfrage abgelehnt, endet hier der Prozess bereits, dies sollte
meiner Meinung auch so dargestellt werden.</em></p>

<p><em>Im Pool der Kreditnehmer hast du das Ende nach der Kreditabsage auch
eingezeichnet -> analog im Pool der Plattform auch noch einfügen.</em></p>

<p><em>-</em></p>

<p><em>Im Pool der Anleger, fügst du nach der Beteiligungszusage ein Ende-Signal
mit Nachricht ein. Danach fährst du fort mit der Aufgabe Überweisung
Geldbetrag. Das Nachrichtensignal an dieser Stelle ist kein Ende des
Prozesses, sondern ein Zwischenereignis (doppelte Linie und nicht fette Linie).
Ich denke dies ist falsch.</em></p>

<p><em>Nach der Beteiligungsabsage fehlt mir hingegen ein Ende-Signal. Entscheidet
sich der Anleger nicht am Kredit zu beteiligen, endet hier der Prozess bereits.</em></p>

<p><em> </em></p>

<p><em>3.) Worauf sollte in der
Überarbeitung der Lösung geachtet werden? Geben Sie hierbei konkrete
Verbesserungsvorschläge (konstruktives Feedback). </em><i><br>
<em>Formulieren Sie bitte vollständige Sätze! Seien
Sie immer kritisch, objektiv und fair.</em></i></p>

<p><em>Wie bereits erwähnt, finde ich deine Lösung sehr gut  ich würde dir
empfehlen, die unter 2. aufgeführten Punkte, in der Version2 deiner Lösung
einzubauen.</em></p>

<p><em>Ausserdem Den Zeitraum von 2 Wochen kann man meiner Meinung nach in
allen drei Pools einbringen -> Kreditnehmer muss 2 Wochen auf den Bescheid
warten / die Plattform gewährt den Anlegern 2 Wochen Zeit zum Sammeln des
Betrages und die Anleger haben zwei Wochen Zeit den Betrag zusammen zu bringen.</em></p><br></p>"
sg_bi2,2016,"<p><p><span langDE>E3 Nr. 3</span></p>

<p><em><span langDE>1.) Worin sehen Sie die Stärken der
Lösung des Kommilitonen?</span></em></p>

<p><em><span langDE>Die
Aufgabe wurde sehr sauber und gründlich ausgeführt. Die Methodik wurde
verstanden. Dementsprechend gibt es wenig Verbesserungsvorschläge. </span></em></p>

<p><i><span langDE><br>
<em>2.) Worin sehen Sie
Schwächen der Lösung des Kommilitonen und wie können diese behoben werden?</em></span></i></p>

<p><em><span langDE>Meiner Meinung gibt es bei der Registrierung
der Zusagen und Absagen von Kreditgeber eine Unstimmigkeit. Und zwar sollte ein
Ereignis die Zeit starten, in der Zusagen regestiert werden. Die Aufgabe der
Plattform ist dann das Registrieren der Zusagen. Danach tritt das Ende der Einreichungszeit
als Ereignis ein. Dann kommt die Aufsplittung in Gesamtbetrag erreicht oder
nicht. </span></em></p>

<p><em><span langDE>Die letzte Aufgabe im Pool der Kreditgeber
lautet Überweisung des Geldbetrags. Dies steht so nicht in der Aufgabe. Es
stellt sich damit die Frage, ob man einen solchen logischen Schritt mit
aufnimmt oder weglässt. Wenn man ihn mit aufnimmt, tendiert man dazu, die
Aufgabe unnötig aufzublähen. Bei diesen einem Schritt macht es vielleicht
keinen so grossen Unterschied, aber bei zunehmender Anzahl dann schon. </span></em><em><span langDE></span></em></p>

<p><i><span langDE><br>
<em>3.) Worauf sollte in der Überarbeitung
der Lösung geachtet werden? </em></span></i></p>

<p><em><span langDE>Die Lösung ist wirklich hervorragend gelöst.
Dementsprechend sind die genannten Ansatzpunkte als Meckern auf hohem Niveau zu
verstehen. </span></em><span langDE></span></p><br></p>"
sg_bi2,2016,"<p><p><span langEN-US>Man merkt dass du dir sehr viel Mühe
gegeben hast, vor allem da du merklich auch nicht über Visio arbeiten
konntest, bei mir ebenso der Fall /. Der Anfang ist dir gelungen)</span></p>

<p><span langEN-US>Hingegen sehe ich einige Schwächen
vorüberwigend darin, da du die Lanes nicht separat betrachtet hast. Du hast
die 3 Lanes in einem gemeinsamen Pool bearbeitet was leider nicht richtig ist,
da die 3 Gruppen Kreditnehmer, Peer-to-Peer Lending Plattform und Anleger
separate Gruppen bilden. Zur besseren Erkennung lässt man hier üblicherweise
etwas Platz zwischen den Lanes. </span></p>

<p><span langEN-US>Aus dieser falschen Anwendung entstehen
einige Probleme bei</span></p>

<p><!--if !supportLists--><span langEN-US>1)     
</span><!--endif--><span langEN-US>Den Ubergängen der Konnektoren,
bei separate betrachteten Lanes sind lediglich gestrichelte Konnektoren
erlaubt, Konnektoren mit durchlaufendem Strich sind nur zulässig innerhalb
einer Lane (oder eines Pools). Ein Beispiel wäre Die Verbindung Erhalt und
Uberweisung des Betrages & Kredit erhalten durch den Konnektor mit
durchlaufendem Strich, bei separaten Lanes, ist hingegen ein gestrichelter
Konnektor von Nöten.</span></p>

<p><!--if !supportLists--><span langEN-US>2)     
</span><!--endif--><span langEN-US>Die Zuordnung an eine Lane ist
nicht immer ganz klar, z.B. zwischen Aufforderung nach weiteren Informationen
& Ergänzung der Informationen findet sich ein Email Signal wieder was zwischen
beiden Lanes steht, allerdings ist dies nicht zulässig, das Email Signal muss
einer bestimmten Lane zugeordnet werden, wenn nötig kann in der anderen Lane,
dann ein Email Rezeptor hinzugefügt werden.</span></p>

<p><!--if !supportLists--><span langEN-US>3)     
</span><!--endif--><span langEN-US>Bei den EntwederOder Gateways
fehlt das X in der Raute.</span></p>

<p><span langEN-US>Zum Prozess hätte Ich noch
Verbesserungsvorschläge bezüglich</span></p>

<p><!--if !supportLists--><span langEN-US>1)     
</span><!--endif--><span langEN-US>Der Aktivität Automatisierte
Vorauswahl,laut Aufgabenstellung findet die automatisierte Vorauswahl erst
nach der positiven Vorprüfung statt, diese Aktivität wäre also nach dem EntwederOder
Gateway zu platzieren, nach ja und vor Aufforderung nach weiteren
Informationen. </span></p>

<p><!--if !supportLists--><span langEN-US>2)     
</span><!--endif--><span langEN-US>Der Fluss zwischen Aufforderung
nach weiteren Informationen & Manuelle Bonitätsprüfung geht verloren,
hier sollte noch der Pfeil/Konnektor hinzugefügt werden.</span></p>

<p><!--if !supportLists--><span langEN-US>3)     
</span><!--endif--><span langEN-US>Bei der Absage an Kreditnehmer
& Kredit erhalten? laufen zwei Konnektoren auf das Mail Event hin, dieses
ist nicht zulässig, hier müsste ein Gateway eingebaut werden, dass dies
zulässig wäre.</span></p>

<p><span langEN-US>Ich bin überzeugt davon, dass sobald du die
Lanes separat betrachtest, die ganze Aufgabe nochmal besser abschliessen wirst,
du hast dir merklich viel Mühe gegeben, weswegen ich dir ein Daumen hoch geben
möchte, Ich hoffe auch dass wir vom Professor das Visio Tool erhalten, ist echt
mühsam ohne Visio. Viel Erfolg weiterhin!</span></p><br></p>"
sg_bi2,2016,"<p><p>1.) Eine übersichtliche Lösung, die im grossen und ganzen
den gesamten Prozess der Aufgabe widerspiegelt. Das BPMN verbindet ja die
Geschäftsprozessmodellierung mit der Geschäftsprozessimplementierung und ich
denke, dass hier dieser Punkt gut sichtbar ist. Insbesondere gefällt mir, dass
eine breite Palette von Aufgabentypen gewählt wurde, was die Verständlichkeit
signifikant erhöht. Auch, dass man die Aufgaben nicht auf seine Seite
gequetscht hat, sondern mit Links gearbeitet hat, gefällt mir auch sehr. Es ist
wirklich eine leicht verständliche Lösung für jedermann, was eigentlich auch
der Sinn des BPMN Modell ist.</p>

<p>2.) Ich kann hier beim besten Willen keine sonderlichen
Schwächen hervorheben, da die Lösung syntaktisch, formell und auch inhaltlich meiner
Meinung nach sehr gut ist.</p>

<p><span langEN-US>3.)  </span>Bei der Überarbeitung gibt es meiner
Meinung nach nichts was unbedingt verbessert oder geändert werden sollte. Von
allen drei Lösungen, die ich zum Bewerten erhalten habe, ist diese mit Abstand
die beste.</p><br></p>"
sg_bi2,2016,"<p><p>Stärken</p>

<p>-Das gezeichnete Modell ist sorgfältig gemacht  und grundsätzlich verständlich aufgebaut.</p><p>-Die Lösung ist weit besser
als die Lösungen anderer Studenten!</p>

<p> </p>

<p>Schwächen & Verbesserungspunkte</p>

<p>-Grammatik Grundsätzlich solltest du ein XOR-Symbol
(Kreis mit X drin) verwenden, um anzuzeigen, dass mehrere Optionen möglich,
aber schliesslich nur eine gewählt werden kann (entweder-oder). Dies ist z.B.
der Fall bei Automatisierter Vorprüfung.</p>

<p>-Absage per Mail nach automatischer Vorprüfung Du hast hier
die Absage als E-Mail nach der Zusage nachgelagert. Ich würde hier vorschlagen,
dass du hier</p>

<p>-das Symbol gegen ein XOR-Symbol
austauscht</p>

<p>-Das Symbol statt mit Zusage
z.B. Zusage erhalten umformulierst (aktive Formulierung)</p>

<p>-und schliesslich das E-Mail mit der Absage<b> als Input </b>in das Symbol
einfliessen lässt (vorgelagert statt nachgelagert)</p>

<p> </p>

<p>-Die Verwendung des Aktivitätsfeldes mit einer Spezifikation
(du hast hier das Skript gewählt) ist nicht ganz richtig. Weil es sich hier
nicht um ein Skript, sondern um eine automatischen Prozess handelt, solltest du
entsprechend das Symbol mit den Zahnrädern nehmen (z.B. bei Automatisierter
Vorauswahl)</p>

<p>-Die Freischaltung der Anfrage hat im Modell kein Ende
(bleibt also weiterhin offen) bzw. es wäre hilfreich, wenn du eine
Aktivitätsbox nach Genügend Kredit? platzierst und mit Kreditantrag
schliessen beschreibst. Dadurch, dass du statt nur 2 Wochen, max. 2 Wochen
 in das Zeitsymbol schreibst, stellst du
sicher, dass man nicht absichtlich 2 Wochen warten muss bis der Prozess
abgeschlossen ist, sondern der Prozess schon bei Erreichung des Kreditbetrags
abgeschlossen ist. </p><br></p>"
sg_bi2,2016,"<p><p><span langDE-CH>AV91</span></p>

<p><span langDE-CH>Du hast gut
erkannt, dass es sich hierbei um einen Prozess mit 3 verschiedenen Pools
handelt. Du hast die meisten wichtigen Prozessschritte korrekt aufgelistet und
es ist grundsätzlich klar, was du mit deiner Prozessdarstellung ausdrücken
möchtest.</span></p>

<p><span langDE-CH>Jedoch gibt
es einige Punkte, die du überarbeiten solltest.</span></p>

<p><!--if !supportLists--><span langDE-CH>1)      </span><!--endif--><span langDE-CH>Jede Lane muss mit jedem
Prozessschritt in der eigenen Lane verbunden sein. Beispiel Kreditnehmer Was
passiert nach Kredit anfragen? Hier würde ich dir raten ein Gateway
einzufügen und die 2 Möglichkeiten (Anfrage positiv / negativ) darstellen.
Danach geht der Prozess weiter und endet schlussendlich mit einem End-Event. </span></p>

<p><!--if !supportLists--><span langDE-CH>2)      </span><!--endif--><span langDE-CH>Die Prozesse in der P2P-Plattform
würde ich noch in 2 Lanes unterscheiden. Einmal automatische Schritte und
einmal manuell getätigte Schritte</span></p>

<p><!--if !supportLists--><span langDE-CH>3)      </span><!--endif--><span langDE-CH>Flüsse zwischen verschiedenen Pools
sind immer Nachrichtenflüsse (gestrichelte Linien). Dies hast du beim Punkt Absage
erteilen nicht korrekt dargestellt.</span></p>

<p><!--if !supportLists--><span langDE-CH>4)      </span><!--endif--><span langDE-CH>Jeder Pool braucht mindestens 1
End-Event. Im Pool P2P-Platform gibt es keinen End-Event. Diesen kannst du
einfach am Ende Einfügen als zusätzlichen Schritt.</span></p>

<p><!--if !supportLists--><span langDE-CH>5)      </span><!--endif--><span langDE-CH>Warum hast du beim Gateway Kommt
zustande? einen Nachrichtenfluss zu den Anlegern, welche die Überweisung
anfordert? Müsste hier wohl heissen Abbruch des Prozess o.Ä.</span></p>

<p><!--if !supportLists--><span langDE-CH>6)      </span><!--endif--><span langDE-CH>Im ganzen Prozess fehlt die 2
wöchige Frist</span></p>

<p><!--if !supportLists--><span langDE-CH>7)      </span><!--endif--><span langDE-CH>Der Schritt Überweisung tätigen
ist meiner Meinung nach nicht gefordert in der Aufgabenstellung. Eher würde ich
hier die Anforderung per Mail einfügen.</span></p>

<p><span langDE-CH>Ich denke
vor allem Punkt 1) solltest du dir bei der Überarbeitung nochmals zu Herzen
nehmen, ich sehe viele Unterbrüche in den einzelnen Pools.</span></p><br></p>"
sg_bi2,2016,"<p></p><ul><li>Gut, dass du die Regeln bzgl. Nachrichten- resp. Sequenzflüssen zwischen Pools resp. Lanes eingehalten hast </li><li>Ich finde es sehr verwirrend, dass es zwei Startereignisse gibt. Ich würde das Startereignis beim Anleger kippen, um auch der Regel Rechnung zu tragen, dass Start- und Endereignis immer beim Kunden beginnen und enden muss. Ansonsten müsste der Prozess auch beim Anleger enden. (vgl. Reader S. 125)</li><li>Wenn du die ganze Grafik noch ein wenig in die breite strecken könntest, würde das der Übersichtlichkeit nicht schaden )</li><li>Ich finde es zudem wichtig, dass du noch weiter unterscheidest, wann es sich nun um einen Teilprozess und wann tatsächlich um eine Aufgabe handelt. Bei dir sind es momentan nur Aufgaben. </li><li>Weiter solltest du aufpassen, dass du auf die richtige Benennung achtest, da gibt es auch Regeln (vgl. Reader S.129f.)</li><li>Für die Kennzeichnung, ob ein Teilprozess nun manuell oder automatisch ausgeführt werden soll, kannst du Symbole verwenden (vgl. Slide 21 aus der VL)</li></ul>"
sg_bi2,2016,"<p><p><b>Stärken</b></p>

<p>Die Aufgabe wurde solide gelöst. Man merkt, dass du dich mit
der Aufgabenstellung auseinandergesetzt hast und Zeit in die Lösung investiert
hast.</p>

<p>Die Lösung an sich ist verständlich und modelltechnisch gut
gelöst (die Shapes stimmen alle und die Variante mit den Zwischenergebnissen,
die mit einer Nachricht versehen sind, finde ich super!).</p>

<p><b>Schwächen</b></p>

<p>Ich weiss, es ist selbst mit Visio schwierig, das Modell zu
zeichnen. Wir haben in der Vorlesung aber einige Fehler gelernt, die es zu
vermeiden gilt. Zum Beispiel müssen die Lanes aneinander anschliessend sein,
und es darf keinen Abstand dazwischen haben. Bei dir hat es einen Abstand,
weshalb ich es als Schwäche aufführe.</p>

<p>Zudem weiss ich nicht, ob man in einer Lane wieder zurück
gehen darf. Du hast quasi, um auf einer Seite zu bleiben, eine Lane doppelt
gefüllt und hast weiter vorne mit Freischaltung Anfrage eine neue Linie
begonnen. Das finde ich nicht so schön und hindert auch das Verständnis.</p>

<p>Einen kleinen Fehler habe ich zudem am Schluss entdeckt Du
hast einen Pfeil von Keine Finanzierung zu Aufforderung der Überweisung an
die Anleger. Das stimmt doch nicht, oder? Es müsste eine Meldung der Absage an
die Anleger sein von Keine Finanzierung aus und von Finanzierung kommt
zustande eine Aufforderungs-Mail an die Anleger, das Geld zu überweisen.</p>

<p><b>Konstruktive
Verbesserungsvorschläge</b></p>

<p>Gemäss den aufgeführten Schwächen würde ich die Lanes noch
zueinander fügen und die Aufgabenstellung auf 2 Seiten bearbeiten. Auf den
Folien im Beispiel mit dem Kino siehst du die wie mit Link A und Link B die
Lanes auf zwei verschiedenen Seiten einfach verknüpft werden können. So kannst
du den Prozess sozusagen nach vorne beschreiben und alles von links nach rechts
beschreiben. Das dient dem besseren Verständnis.</p>

<p>Ich würde auch noch hinschreiben, welche Prozesse der
Plattform manuell und welche automatisch ablaufen (z.B. automatische Vorprüfung
der Daten oder manuelle Zinsfestsetzung). Im Originalprogramm gäbe es dafür ja
spezielle Prozessbildchen mit Zahnrädern, um automatische IT-Aufgaben anzuzeigen.
Wir haben diese leider nicht, darum würde ich es zusätzlich hinzuschreiben.</p>

<p>Zwischen Sammeln der Zusage und Kommt zustande würde ich
ein Uhrbild hinmachen und dazuschreiben, dass es jetzt 2 Wochen dauert, bis der
Gesamtbetrag erreicht wird oder eben nicht. Danach würde ich es einheitlich
machen. Du hast immer bei den Ausschliessenden Prozessen Ja oder Nein
dazugeschrieben (Beispiel Beteiligung? -> Ja oder -> Nein). Das würde
ich nach Kommt zustande? auch machen.</p>

<p>Ich würde nach Kommt zustande? -> Ja noch einen Prozess
Benachrichtigung einbauen. Von dort aus geht der Pfeil mit der Aufforderung
an die Anleger und der Benachrichtigung der Zusage an den Kreditnehmer. Danach
geht von der Benachrichtigung der Pfeil zu Finanzierung, wie du es bereits gemacht
hast. Die Überweisung der Anleger ist dort bereits passend. Ich würde dann aber
von Finanzierung aus einen Pfeil an den Kreditnehmer mit Überweisung oder
so und der Prozess beim Kreditnehmer mit Erhält Geld auf Konto oder so
hinzufügen.</p>

<p>Schliesslich würde ich noch mehr Schlussereignisse
hinzufügen. Mit der Überweisung ist es für den Anleger fertig und der Prozess
abgeschlossen. Da würde ich noch ein schwarzen Schlusskreis anhängen. An den
Prozess Erhält Geld auf Konto beim Kreditnehmer, den ich dir oben
vorgeschlagen habe, würde ich ebenfalls einen schwarzen Schlusskreis anhängen,
weil es dann für den Kreditnehmer fertig ist (im positiven Sinne). Für den
Kreditnehmer ist es ja noch nicht nach der positiven Benachrichtigung des
Zustandekommens fertig. Für die Plattform ist es nach den ganzen Überweisungen
und der Finanzierung fertig, darum würde ich nach Finanzierung auch noch einen
schwarzen Schlusskreis hinzufügen, damit klar wird, dass der Prozess für die
Plattform dort auch fertig ist.</p><br></p>"
